Date,SPY Close,Daily Returns,Cumulative Returns,VIX Close,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread,FICC_Spread,TEDSPREAD,Gold_Close,Delta_10Y2Y,10Y_Yield,Delta_10Y3M
2017-02-06,215.01829528808594,-0.0017878145118712663,0.33028236678851974,11.369999885559082,9.8723,7.6524,8.1388,1.29,2.22,1.21,1.73,1.06,0.49,3.91,52.0726,1221.85,1.26,2.42,1.89
2017-02-07,215.02769470214844,4.371448508555531e-05,0.3303405193972022,11.289999961853027,9.841000000000001,7.5146,8.0378,1.31,2.33,1.22,1.8,1.07,0.52,3.93,52.0412,1231.0,1.24,2.4,1.87
2017-02-08,215.30946350097656,0.0013103837587917777,0.33208377600748284,11.449999809265137,10.7412,8.7523,9.1661,1.23,1.99,1.17,1.58,1.05,0.41,3.98,50.0721,1235.6,1.19,2.34,1.8
2017-02-09,216.58680725097656,0.005932594551257164,0.33998648895884287,10.880000114440918,10.9108,8.3796,9.0529,1.3,2.53,1.21,1.86,1.08,0.67,3.93,49.5646,1241.75,1.2,2.4,1.86
2017-02-10,217.44149780273438,0.003946180114135167,0.34527431699478206,10.850000381469727,10.5812,7.6814,8.6223,1.38,2.9,1.23,1.96,1.12,0.94,3.9,50.3252,1225.75,1.21,2.41,1.86
2017-02-13,218.62496948242188,0.005442713059129023,0.3525962590880005,11.069999694824219,10.9501,8.0376,8.9055,1.36,2.91,1.23,2.04,1.11,0.87,3.86,50.604,1229.4,1.23,2.43,1.91
2017-02-14,219.49844360351562,0.003995308144177923,0.3580002979377195,10.739999771118164,10.9599,8.2801,9.054,1.32,2.68,1.21,1.91,1.09,0.77,3.8,49.924,1229.65,1.22,2.47,1.93
2017-02-15,220.644287109375,0.00522028077761294,0.3650894407890364,11.970000267028809,11.0585,8.2508,9.1083,1.34,2.81,1.21,1.95,1.1,0.86,3.77,50.8781,1225.15,1.24,2.51,1.97
2017-02-16,220.4564666748047,-0.0008512363362356279,0.36392742705482517,11.760000228881836,10.9897,7.65,8.8282,1.44,3.34,1.24,2.16,1.15,1.18,3.83,53.8756,1236.75,1.23,2.45,1.92
2017-02-17,220.80397033691406,0.0015762915343371375,0.36607737431154197,11.489999771118164,11.3328,8.3844,9.3054,1.35,2.95,1.22,2.03,1.11,0.92,3.86,53.9698,1241.4,1.21,2.42,1.89
2017-02-21,222.118896484375,0.005955174381396144,0.37421260329404693,11.569999694824219,11.9819,9.0895,9.9917,1.32,2.89,1.2,1.99,1.1,0.9,3.81,54.0815,1228.7,1.21,2.43,1.9
2017-02-22,221.92164611816406,-0.0008880395559898169,0.372992248143982,11.739999771118164,12.0487,9.1783,10.1322,1.31,2.87,1.19,1.92,1.1,0.95,3.78,54.1332,1237.5,1.2,2.42,1.9
2017-02-23,222.07191467285156,0.0006771243694159157,0.3739219346542195,11.710000038146973,11.5602,8.9046,9.7177,1.3,2.66,1.19,1.84,1.09,0.81,3.77,54.4751,1237.35,1.2,2.38,1.87
2017-02-24,222.3537139892578,0.0012689552248035252,0.37566538007167116,11.470000267028809,9.9961,8.0,8.5894,1.25,2.0,1.16,1.41,1.07,0.59,3.84,55.1524,1255.35,1.19,2.31,1.79
2017-02-27,222.7012176513672,0.001562841725801567,0.37781532732838774,12.09000015258789,10.5668,8.2493,8.9648,1.28,2.32,1.18,1.6,1.09,0.72,3.75,55.2091,1256.25,1.16,2.36,1.86
2017-02-28,222.10009765625,-0.002699221860826162,0.37409629807668154,12.920000076293945,10.9921,8.1996,9.2326,1.34,2.79,1.19,1.76,1.13,1.03,3.74,45.9817,1251.9,1.14,2.36,1.83
2017-03-01,225.20895385742188,0.01399754540398046,0.3933302733984514,12.539999961853027,11.2166,8.3046,9.4062,1.35,2.91,1.19,1.81,1.13,1.1,3.57,47.3353,1246.05,1.17,2.46,1.83
2017-03-02,223.7907257080078,-0.006297387937390542,0.38455593214195094,11.8100004196167,11.8875,8.499,9.7819,1.4,3.39,1.22,2.11,1.15,1.28,3.55,43.99,1243.3,1.17,2.49,1.82
2017-03-03,223.93162536621094,0.0006296045457530042,0.38542765485067676,10.960000038146973,10.8897,7.3539,8.8833,1.48,3.54,1.23,2.01,1.21,1.53,3.6,40.6004,1228.75,1.17,2.49,1.78
2017-03-06,223.2647705078125,-0.0029779396157549876,0.3813019349525344,11.239999771118164,10.822000000000001,7.8314,9.0094,1.38,2.99,1.2,1.81,1.15,1.18,3.66,38.5136,1231.15,1.18,2.49,1.75
2017-03-07,222.59788513183594,-0.002986970915562437,0.377176026247221,11.449999809265137,11.6554,8.1827,9.4966,1.42,3.47,1.23,2.16,1.16,1.31,3.73,36.4698,1223.7,1.2,2.52,1.76
2017-03-08,222.1846160888672,-0.0018565721894616694,0.37461919953689704,11.859999656677246,11.0462,7.6496,8.8969,1.44,3.4,1.24,2.15,1.16,1.25,3.79,39.2932,1213.3,1.21,2.57,1.84
2017-03-09,222.46640014648438,0.001268242880976489,0.3763625505507633,12.300000190734863,10.2917,7.4861,8.4789,1.37,2.81,1.21,1.81,1.13,0.99,3.88,39.3331,1204.6,1.23,2.6,1.87
2017-03-10,223.24594116210938,0.003504084280195663,0.3811854409279982,11.65999984741211,9.7884,7.0668,8.1139,1.39,2.72,1.21,1.67,1.15,1.05,3.89,37.9773,1196.55,1.22,2.58,1.83
2017-03-13,223.35867309570312,0.0005049674498309731,0.3818828946178472,11.350000381469727,10.3412,7.501,8.5567,1.38,2.84,1.21,1.78,1.14,1.06,3.94,38.9788,1207.8,1.22,2.62,1.83
2017-03-14,222.5039520263672,-0.0038266750849191844,0.376594877774737,12.300000190734863,12.3433,8.4819,9.9465,1.46,3.86,1.24,2.4,1.17,1.46,4.05,37.5453,1203.55,1.2,2.6,1.82
2017-03-15,224.42938232421875,0.008653465614055333,0.38850719421404545,11.630000114440918,12.5936,8.7225,10.2156,1.44,3.87,1.23,2.38,1.17,1.49,4.02,42.7015,1202.25,1.18,2.51,1.78
2017-03-16,223.98797607421875,-0.0019667934983768065,0.38577628729201585,11.210000038146973,13.4138,8.9977,10.725999999999999,1.49,4.42,1.25,2.69,1.19,1.73,3.88,43.0639,1225.6,1.18,2.53,1.8
2017-03-17,223.59458923339844,-0.0017562855279783518,0.3833424684536293,11.279999732971191,12.78,9.1949,10.7055,1.39,3.59,1.19,2.07,1.16,1.51,3.91,42.5595,1228.75,1.17,2.5,1.77
2017-03-20,223.34934997558594,-0.0010968031858611393,0.38182521402709235,11.34000015258789,12.7171,8.9195,10.4607,1.43,3.8,1.22,2.26,1.17,1.54,3.97,43.0049,1233.0,1.17,2.47,1.71
2017-03-21,220.48162841796875,-0.012839623477438611,0.36408309856735355,12.470000267028809,11.3316,8.2476,9.3748,1.37,3.08,1.21,1.96,1.14,1.13,4.04,39.9432,1232.05,1.16,2.43,1.66
2017-03-22,221.00045776367188,0.002353163614700726,0.36729300928233055,12.8100004196167,11.1876,8.1269,9.2091,1.38,3.06,1.21,1.98,1.13,1.08,4.16,39.4919,1246.1,1.13,2.4,1.63
2017-03-23,220.76466369628906,-0.0010669392713881232,0.3658341906752327,13.119999885559082,11.1147,8.1604,9.1816,1.36,2.95,1.21,1.93,1.13,1.02,4.11,39.1045,1247.9,1.15,2.41,1.65
2017-03-24,220.60426330566406,-0.0007265673225932412,0.3648418201842074,12.960000038146973,11.3869,8.3353,9.404,1.37,3.05,1.21,1.98,1.13,1.07,4.07,38.9483,1244.0,1.14,2.4,1.62
2017-03-27,220.37786865234375,-0.0010262478608884518,0.36344115418579226,12.5,12.0387,8.3118,9.6481,1.45,3.73,1.25,2.39,1.16,1.34,4.12,37.9933,1256.9,1.11,2.38,1.6
2017-03-28,221.9815216064453,0.00727683303186577,0.37336268781357673,11.529999732971191,11.5477,7.9543,9.3822,1.45,3.59,1.23,2.17,1.18,1.43,4.01,38.0165,1253.65,1.12,2.42,1.64
2017-03-29,222.1890411376953,0.000934850476509208,0.3746465765766993,11.420000076293945,12.4872,8.4903,9.9918,1.47,4.0,1.25,2.5,1.18,1.5,3.94,37.4741,1252.9,1.13,2.39,1.61
2017-03-30,222.89654541015625,0.003184244681187831,0.37902378762667666,11.539999961853027,12.6722,8.3445,10.0417,1.52,4.33,1.26,2.63,1.2,1.7,3.85,39.0853,1250.9,1.14,2.42,1.64
2017-03-31,222.3777313232422,-0.0023276003939827206,0.37581397131528527,12.369999885559082,13.2205,8.5095,10.4432,1.55,4.71,1.27,2.78,1.23,1.93,3.92,39.7938,1241.7,1.13,2.4,1.64
2017-04-03,221.99095153808594,-0.0017392918924693523,0.37342102922943043,12.380000114440918,14.6811,9.031,11.4103,1.63,5.65,1.29,3.27,1.26,2.38,3.98,39.3136,1246.25,1.11,2.35,1.56
2017-04-04,222.13241577148438,0.00063725225023048,0.3742962448708207,11.789999961853027,15.8003,9.7894,12.3627,1.61,6.01,1.28,3.44,1.26,2.57,3.98,37.7775,1258.65,1.11,2.36,1.57
2017-04-05,221.47215270996094,-0.0029723850039189426,0.37021130732162466,12.890000343322754,16.336,10.1775,12.785,1.61,6.16,1.28,3.55,1.26,2.61,3.91,35.2905,1252.5,1.1,2.34,1.54
2017-04-06,222.09475708007812,0.0028112083731473003,0.37406325682174835,12.390000343322754,16.519000000000002,10.5182,13.2795,1.57,6.0,1.24,3.24,1.26,2.76,3.93,35.2833,1253.75,1.1,2.34,1.55
2017-04-07,221.86830139160156,-0.0010196354540459307,0.3726622132089912,12.869999885559082,14.9386,9.2556,11.5791,1.61,5.68,1.29,3.36,1.25,2.32,3.86,34.4928,1264.3,1.09,2.38,1.56
2017-04-10,222.00039672851562,0.0005953772399460711,0.37347946504886975,14.050000190734863,15.0263,9.2528,11.7481,1.62,5.77,1.28,3.28,1.27,2.5,3.86,35.3183,1253.6,1.08,2.37,1.55
2017-04-11,221.73626708984375,-0.0011897710209719525,0.3718453389834546,15.069999694824219,15.3245,9.7132,12.037,1.58,5.61,1.27,3.29,1.24,2.32,3.94,34.7427,1255.7,1.08,2.32,1.5
2017-04-12,220.76466369628906,-0.004381797377156271,0.36583419067523293,15.770000457763672,13.8178,8.9369,10.6781,1.55,4.88,1.29,3.14,1.19,1.74,3.96,35.5865,1272.3,1.04,2.28,1.47
2017-04-13,219.33079528808594,-0.00649500868570041,0.3569630857435706,15.960000038146973,14.5029,9.2835,11.3434,1.56,5.22,1.28,3.16,1.22,2.06,4.03,35.5936,1286.1,1.03,2.24,1.43
2017-04-18,220.6136932373047,-0.0029842605014751555,0.36490016160006133,14.420000076293945,10.0673,7.6082,8.1024,1.32,2.46,1.24,1.96,1.06,0.49,4.07,35.3627,1285.0,1.0,2.18,1.36
2017-04-19,220.2080841064453,-0.0018385492074740606,0.36239072548967033,14.930000305175781,10.1153,7.5835,8.2774,1.33,2.53,1.22,1.84,1.09,0.69,4.01,35.8185,1282.05,1.02,2.21,1.4
2017-04-20,222.00039672851562,0.008139177221141214,0.37347946504887,14.149999618530273,10.019,7.2066,7.9611,1.39,2.81,1.26,2.06,1.1,0.75,3.98,36.5881,1279.9,1.03,2.24,1.45
2017-04-21,221.2928924560547,-0.003186950486967599,0.3691022539988924,14.630000114440918,10.1197,6.97,7.8548,1.45,3.15,1.29,2.26,1.13,0.88,3.97,38.4247,1281.5,1.04,2.24,1.45
2017-04-24,223.72665405273438,0.010997920311258902,0.3841595314863371,10.84000015258789,9.8661,6.8881,7.7402,1.43,2.98,1.27,2.13,1.12,0.85,3.86,37.9279,1271.8,1.03,2.28,1.47
2017-04-25,225.02842712402344,0.005818587314957213,0.3922133845781206,10.760000228881836,10.1165,6.9569,7.9604,1.45,3.16,1.27,2.16,1.14,1.0,3.78,35.7617,1270.5,1.06,2.35,1.53
2017-04-26,224.88694763183594,-0.0006287183090406545,0.39133807453314495,10.850000381469727,10.2508,7.0846,8.0369,1.45,3.17,1.28,2.21,1.13,0.95,3.76,36.4115,1264.95,1.04,2.32,1.49
2017-04-27,225.07559204101562,0.0008388410762216747,0.3925051860609745,10.359999656677246,9.8531,6.9472,7.7766,1.42,2.91,1.27,2.08,1.12,0.83,3.78,37.2092,1264.3,1.05,2.3,1.49
2017-04-28,224.58509826660156,-0.0021792401831144392,0.38947058280431524,10.819999694824219,9.7038,6.7103,7.5948,1.45,2.99,1.28,2.11,1.13,0.88,3.75,38.0003,1265.55,1.01,2.29,1.49
2017-05-02,225.23594665527344,0.0003770797585360697,0.3934972733412432,10.59000015258789,9.5529,6.6229,7.4696,1.44,2.93,1.28,2.08,1.13,0.85,3.79,33.0403,1255.8,1.02,2.29,1.47
2017-05-03,224.96240234375,-0.0012144789301420378,0.39180490026355996,10.680000305175781,9.4705,6.6112,7.4698,1.43,2.86,1.27,2.0,1.13,0.86,3.76,30.7559,1253.95,1.03,2.33,1.48
2017-05-04,225.22654724121094,0.001174173527260347,0.3934391207325607,10.460000038146973,9.9073,6.8827,7.8363,1.44,3.02,1.26,2.07,1.14,0.95,3.8,30.5457,1235.85,1.04,2.36,1.5
2017-05-05,226.11325073242188,0.003936940392116783,0.3989250074909285,10.569999694824219,9.5161,6.5196,7.607,1.46,3.0,1.25,1.91,1.17,1.09,3.82,29.6448,1239.4,1.04,2.36,1.46
2017-05-08,226.07553100585938,-0.0001668178509677265,0.39869164182751393,9.770000457763672,10.1767,6.9685,8.0349,1.46,3.21,1.27,2.14,1.15,1.07,3.8,29.5549,1229.7,1.06,2.39,1.48
2017-05-09,225.86798095703125,-0.0009180562261854597,0.39740756425722057,9.960000038146973,10.3332,6.8042,8.0554,1.52,3.53,1.28,2.28,1.18,1.25,3.74,28.7767,1225.15,1.05,2.42,1.51
2017-05-10,226.2736053466797,0.001795847237531234,0.3999170947711972,10.210000038146973,14.7292,9.6216,11.8225,1.53,5.11,1.25,2.91,1.23,2.2,3.72,29.1821,1222.95,1.06,2.41,1.51
2017-05-11,225.8114013671875,-0.0020426773983824864,0.3970575157620988,10.600000381469727,13.8709,8.7211,10.8029,1.59,5.15,1.28,3.07,1.24,2.08,3.72,30.7957,1221.0,1.04,2.39,1.5
2017-05-12,225.4340362548828,-0.0016711517222776084,0.39472282068851205,10.399999618530273,11.9781,7.3024,9.277999999999999,1.64,4.68,1.29,2.7,1.27,1.98,3.77,31.089,1227.9,1.04,2.33,1.45
2017-05-15,226.6792449951172,0.005523605755904937,0.402426719688759,10.420000076293945,10.964,7.0434,8.619,1.56,3.92,1.27,2.35,1.22,1.58,3.72,30.57,1231.5,1.03,2.34,1.44
2017-05-16,226.47169494628906,-0.0009156111704562431,0.4011426421184656,10.649999618530273,10.7467,7.3097,8.4059,1.47,3.44,1.28,2.34,1.15,1.1,3.71,28.1844,1234.05,1.04,2.33,1.43
2017-05-17,222.45318603515625,-0.01774397861103949,0.3762807970457003,15.59000015258789,10.3668,6.7114,7.814,1.54,3.66,1.33,2.55,1.16,1.1,3.84,28.9271,1244.6,0.96,2.22,1.32
2017-05-18,223.34934997558594,0.004028550709487488,0.3818252140270928,14.65999984741211,9.9607,6.5937,7.5062,1.51,3.37,1.33,2.45,1.14,0.91,3.85,26.2254,1261.35,0.96,2.23,1.3
2017-05-19,224.80203247070312,0.006504082036844938,0.3908127185797059,12.039999961853027,9.5993,6.1378,7.1903,1.56,3.46,1.34,2.41,1.17,1.05,3.78,28.2134,1251.85,0.95,2.23,1.31
2017-05-22,225.94345092773438,0.00507743833312535,0.39787448439122075,10.930000305175781,10.2469,6.9339,7.9464,1.48,3.31,1.29,2.3,1.15,1.01,3.72,29.7898,1255.25,0.96,2.25,1.32
2017-05-23,226.44342041015625,0.002212808029482538,0.40096771227449035,10.720000267028809,10.4929,6.8856,8.0859,1.52,3.61,1.3,2.41,1.17,1.2,3.67,28.4252,1259.9,0.98,2.29,1.37
2017-05-24,226.9716796875,0.0023328532857651574,0.40423596440532084,10.020000457763672,9.8404,6.4422,7.3797,1.53,3.4,1.33,2.46,1.15,0.94,3.68,27.7937,1251.35,0.97,2.26,1.33
2017-05-25,228.05645751953125,0.004779353237041706,0.4109473041073717,9.989999771118164,9.1157,6.4781,7.0707,1.41,2.64,1.29,2.05,1.09,0.59,3.67,28.074,1257.1,0.95,2.25,1.31
2017-05-26,228.00930786132812,-0.0002067455520267103,0.4106555970281034,9.8100004196167,9.3307,6.2673,7.1568,1.49,3.06,1.3,2.17,1.14,0.89,3.67,27.7131,1265.0,0.95,2.25,1.31
2017-05-30,227.81121826171875,-0.0008687785663988867,0.40943004968083474,10.380000114440918,10.2455,7.155,8.0412,1.43,3.09,1.27,2.2,1.12,0.89,3.68,27.2063,1262.8,0.93,2.21,1.28
2017-05-31,227.75462341308594,-0.000248428716832505,0.40907990678212736,10.40999984741211,10.2267,6.7806,7.8577,1.51,3.45,1.3,2.37,1.16,1.08,3.74,23.9393,1263.8,0.93,2.21,1.23
2017-06-01,229.56578063964844,0.007952230340797728,0.42028523476944857,9.890000343322754,9.94,6.4802,7.5185,1.53,3.46,1.32,2.42,1.16,1.04,3.69,24.7479,1266.15,0.93,2.21,1.23
2017-06-02,230.3298797607422,0.003328453914014151,0.4250125887181335,9.75,10.4005,6.1064,7.7125,1.7,4.29,1.35,2.69,1.26,1.61,3.69,25.1996,1260.95,0.87,2.15,1.17
2017-06-05,230.16009521484375,-0.0007371364326452801,0.42396216002201115,10.069999694824219,10.8667,6.5749,8.1341,1.65,4.29,1.34,2.73,1.24,1.56,3.68,24.9082,1280.7,0.86,2.18,1.22
2017-06-06,229.4242706298828,-0.0031970119940820663,0.4194097359173017,10.449999809265137,9.875,6.5161,7.577999999999999,1.52,3.36,1.3,2.3,1.16,1.06,3.72,24.8367,1287.85,0.84,2.14,1.17
2017-06-07,229.8488006591797,0.001850414640662601,0.4220362324737421,10.390000343322754,10.0631,6.3473,7.6511,1.59,3.72,1.32,2.41,1.21,1.3,3.73,23.511,1292.7,0.86,2.18,1.18
2017-06-08,229.9619903564453,0.000492452851357017,0.4227365182711569,10.15999984741211,10.5653,6.6394,8.0358,1.59,3.93,1.31,2.53,1.21,1.4,3.76,23.7153,1284.8,0.86,2.19,1.18
2017-06-09,229.61297607421875,-0.0015177042157513698,0.42057722505947326,10.699999809265137,9.607000000000001,6.059,7.3804,1.59,3.55,1.3,2.23,1.22,1.32,3.73,24.047,1274.25,0.86,2.21,1.2
2017-06-12,229.56578063964844,-0.00020554341212430938,0.42028523476944835,11.460000038146973,9.3584,6.353,7.3824,1.47,3.01,1.27,1.98,1.16,1.03,3.71,24.5727,1269.25,0.86,2.21,1.23
2017-06-13,230.68836975097656,0.004890054206686312,0.42723050655642725,10.420000076293945,10.6233,7.2145,8.2965,1.47,3.41,1.28,2.33,1.15,1.08,3.68,24.9454,1261.3,0.83,2.21,1.21
2017-06-14,230.39590454101562,-0.0012677934751398334,0.4254210730326944,10.640000343322754,10.594000000000001,7.0835,8.3418,1.5,3.51,1.27,2.25,1.18,1.26,3.7,24.9157,1268.25,0.8,2.15,1.14
2017-06-15,229.95257568359375,-0.0019242045916790795,0.4226782712588888,10.899999618530273,10.3889,6.9048,8.0699,1.5,3.48,1.29,2.32,1.17,1.17,3.72,26.6294,1260.25,0.81,2.16,1.14
2017-06-16,230.0028076171875,0.00021844475298626875,0.42298904786243297,10.380000114440918,9.7838,6.3265,7.4267,1.55,3.46,1.32,2.36,1.17,1.1,3.76,27.2497,1256.6,0.84,2.16,1.13
2017-06-19,231.9176025390625,0.008325093687821195,0.4348355650026312,10.369999885559082,9.6734,6.3776,7.5661,1.52,3.3,1.28,2.11,1.19,1.19,3.7,27.9184,1251.1,0.83,2.19,1.17
2017-06-20,230.35353088378906,-0.0067440834078560385,0.4251589142756953,10.859999656677246,11.4026,7.6735,8.943999999999999,1.49,3.73,1.27,2.46,1.17,1.27,3.77,27.5829,1246.5,0.8,2.16,1.15
2017-06-21,230.29664611816406,-0.00024694549029380397,0.424806977708863,10.75,10.0516,6.5164,7.8066,1.54,3.54,1.29,2.25,1.2,1.29,3.85,30.8645,1247.05,0.8,2.16,1.17
2017-06-22,230.19236755371094,-0.00045280105555522976,0.4241618236053939,10.479999542236328,11.6099,7.4912,9.0774,1.55,4.12,1.28,2.53,1.21,1.59,3.87,35.0446,1251.4,0.81,2.15,1.19
2017-06-23,230.46726989746094,0.001194228751680404,0.4258625986021891,10.020000457763672,10.8913,6.9654,8.6667,1.56,3.93,1.26,2.22,1.24,1.7,3.86,34.3147,1256.3,0.81,2.15,1.18
2017-06-26,230.6189422607422,0.0006581080400211992,0.4268009702422948,9.899999618530273,11.3219,7.3237,8.8036,1.55,4.0,1.29,2.52,1.2,1.48,3.83,34.4722,1240.85,0.78,2.14,1.15
2017-06-27,228.76101684570312,-0.008056256770696879,0.41530629526534346,11.0600004196167,10.8784,6.7504,8.4441,1.61,4.13,1.29,2.43,1.25,1.69,3.77,29.3859,1250.4,0.83,2.21,1.21
2017-06-28,230.8085174560547,0.008950391279876957,0.42797384038884134,10.029999732971191,12.4975,8.0454,9.9204,1.55,4.45,1.26,2.58,1.23,1.88,3.77,29.5217,1251.6,0.88,2.22,1.2
2017-06-29,228.77996826171875,-0.008788883602279363,0.4154235445185639,11.4399995803833,10.7443,6.5956,8.4155,1.63,4.15,1.28,2.33,1.28,1.82,3.76,27.7085,1246.6,0.89,2.27,1.23
2017-06-30,229.20654296875,0.0018645631882563407,0.41806269115546457,11.180000305175781,10.7493,6.8989,8.3759,1.56,3.85,1.28,2.37,1.21,1.48,3.77,28.7919,1243.25,0.93,2.31,1.28
2017-07-03,229.59519958496094,0.0016956610888019252,0.42046724488233855,11.220000267028809,10.8472,6.9586,8.4561,1.56,3.89,1.28,2.39,1.22,1.5,3.72,27.9338,1235.2,0.94,2.35,1.29
2017-07-05,230.1260223388672,0.002311994130826056,0.4237513568155371,11.069999694824219,9.872,6.2475,7.5920000000000005,1.58,3.62,1.3,2.28,1.22,1.34,3.73,26.1065,1221.9,0.92,2.33,1.28
2017-07-06,228.02163696289062,-0.009144491155710255,0.4107318751252069,12.539999961853027,9.4373,6.0133,7.2493,1.57,3.42,1.3,2.19,1.21,1.24,3.78,27.2394,1224.3,0.97,2.37,1.33
2017-07-07,229.50039672851562,0.0064851730095494275,0.41988071540548,11.1899995803833,8.9748,5.7437,6.8474,1.56,3.23,1.31,2.13,1.19,1.1,3.83,27.8686,1220.4,0.99,2.39,1.34
2017-07-10,229.74684143066406,0.0010738312685356632,0.42140542771527323,11.109999656677246,9.2589,6.1714,7.1273,1.5,3.09,1.3,2.13,1.15,0.96,3.83,27.7605,1207.55,0.98,2.38,1.34
2017-07-11,229.5762176513672,-0.0007426599566477954,0.42034980682194734,10.890000343322754,9.4957,6.0103,7.1124,1.58,3.49,1.34,2.38,1.18,1.1,3.85,26.663,1211.9,1.0,2.37,1.32
2017-07-12,231.3014373779297,0.00751480159492135,0.43102345381559903,10.300000190734863,9.2585,6.1564,6.9902,1.5,3.1,1.32,2.27,1.14,0.83,3.81,26.1955,1219.4,0.98,2.33,1.28
2017-07-13,231.69007873535156,0.0016802375369024958,0.43342791313888784,9.899999618530273,8.9264,6.2189,6.9289,1.44,2.71,1.29,2.0,1.11,0.71,3.77,27.1894,1221.4,0.98,2.35,1.3
2017-07-14,232.7707061767578,0.004664107532375672,0.4401135750656764,9.510000228881836,8.7682,5.7410000000000005,6.6911,1.53,3.03,1.31,2.08,1.17,0.95,3.73,27.1982,1218.95,0.98,2.33,1.29
2017-07-17,232.74227905273438,-0.00012212500657982073,0.43993770118584585,9.819999694824219,8.822000000000001,5.9754,6.8977,1.48,2.85,1.28,1.92,1.15,0.92,3.69,26.9417,1229.85,0.95,2.31,1.24
2017-07-18,232.86550903320312,0.0005294696819602152,0.44070010454253516,9.890000343322754,8.9438,5.8525,6.7018,1.53,3.09,1.33,2.24,1.15,0.85,3.69,25.4782,1237.1,0.91,2.27,1.2
2017-07-19,234.12623596191406,0.005413970209436014,0.4485000119892597,9.789999961853027,8.9083,5.832000000000001,6.6305,1.53,3.08,1.34,2.28,1.14,0.8,3.64,20.4125,1239.85,0.9,2.27,1.16
2017-07-20,234.23049926757812,0.0004453294404862529,0.4491450716891432,9.579999923706055,9.353,5.8667,6.8033,1.59,3.49,1.37,2.55,1.16,0.94,3.61,17.3756,1236.55,0.9,2.27,1.12
2017-07-21,234.02198791503906,-0.0008901972765761323,0.44785504669296183,9.359999656677246,10.0057,6.0658,7.4216,1.65,3.94,1.35,2.58,1.22,1.36,3.64,15.5413,1247.25,0.88,2.24,1.08
2017-07-24,233.965087890625,-0.0002431396507696082,0.4475030157225439,9.430000305175781,9.8503,6.2553,7.3957,1.57,3.6,1.33,2.45,1.18,1.14,3.63,14.4706,1255.85,0.89,2.26,1.09
2017-07-25,234.53384399414062,0.0024309443286747445,0.4510218149693541,9.430000305175781,9.3106,5.9824,6.9068,1.56,3.33,1.35,2.4,1.15,0.92,3.55,16.2558,1252.0,0.93,2.33,1.15
2017-07-26,234.5433349609375,4.046736554186303e-05,0.4510805339995496,9.600000381469727,9.7665,5.8094,6.8786,1.68,3.96,1.42,2.89,1.18,1.07,3.56,20.06,1245.4,0.93,2.29,1.16
2017-07-27,234.32528686523438,-0.0009296708249647567,0.4497315067624159,10.109999656677246,10.158999999999999,6.0312,7.1805,1.68,4.13,1.41,2.98,1.19,1.15,3.55,21.8243,1262.05,0.96,2.32,1.21
2017-07-28,234.05039978027344,-0.0011731003880901536,0.4480308261692063,10.289999961853027,9.6293,5.5998,6.7257,1.72,4.03,1.43,2.9,1.2,1.13,3.59,23.3077,1259.6,0.96,2.3,1.22
2017-07-31,233.91770935058594,-0.0005669310106373171,0.4472098925894923,10.260000228881836,9.6429,5.7860000000000005,6.8555,1.67,3.86,1.41,2.79,1.18,1.07,3.61,23.8204,1266.35,0.96,2.3,1.23
2017-08-01,234.43907165527344,0.002228827847771564,0.45043547429966635,10.09000015258789,10.7319,6.3420000000000005,7.8646,1.69,4.39,1.36,2.87,1.24,1.52,3.6,24.3112,1267.05,0.92,2.26,1.18
2017-08-02,234.5528106689453,0.00048515383066827233,0.45113915862615994,10.279999732971191,11.1167,6.3486,8.0928,1.75,4.77,1.37,3.02,1.27,1.74,3.59,24.5363,1266.65,0.91,2.27,1.19
2017-08-03,234.09780883789062,-0.0019398694467016586,0.4483241381094287,10.4399995803833,15.3589,9.0487,11.7305,1.7,6.31,1.31,3.63,1.3,2.68,3.63,23.9188,1261.8,0.9,2.24,1.16
2017-08-04,234.52438354492188,0.0018222071754916414,0.4509632847463294,10.029999732971191,15.1706,8.3936,11.2337,1.81,6.78,1.35,3.94,1.34,2.84,3.63,24.2101,1269.3,0.91,2.27,1.19
2017-08-07,234.9604034423828,0.0018591665858804785,0.4536608672026692,9.930000305175781,12.1162,6.7957,8.6788,1.78,5.32,1.4,3.44,1.28,1.88,3.64,26.0687,1257.55,0.9,2.26,1.24
2017-08-08,234.38217163085938,-0.0024609755646135545,0.45008344332924843,10.960000038146973,11.6128,6.7256,8.4972,1.73,4.89,1.37,3.12,1.26,1.77,3.64,26.4926,1261.45,0.93,2.29,1.23
2017-08-09,234.37269592285156,-4.042845043150667e-05,0.45002481870263833,11.109999656677246,11.1276,6.6056,8.2629,1.68,4.52,1.35,2.86,1.25,1.66,3.81,26.4686,1267.95,0.91,2.24,1.18
2017-08-10,231.06446838378906,-0.014115242929797045,0.4295573661324157,16.040000915527344,15.0136,8.8121,11.4637,1.7,6.2,1.31,3.55,1.3,2.65,3.92,27.8668,1278.9,0.87,2.2,1.15
